,dt,main.temp,main.feels_like,main.pressure,main.humidity,main.temp_min,main.temp_max,wind.speed,wind.deg,wind.gust,clouds.all,weather.id,weather.main,weather.description,weather.icon,rain.1h
3348,1720670400,19.41,19.81,1017,92,18.77,20.4,4.12,200,,75,803,Clouds,broken clouds,04n,
3349,1720674000,19.18,19.53,1017,91,18.77,19.96,4.12,190,,75,803,Clouds,broken clouds,04n,
3350,1720677600,19.15,19.47,1017,90,18.77,19.41,3.09,170,,20,801,Clouds,few clouds,02d,
3351,1720681200,19.52,19.85,1017,89,18.77,20.4,3.6,190,,75,803,Clouds,broken clouds,04d,
3352,1720684800,20.3,20.71,1018,89,19.32,21.0,4.63,190,,75,803,Clouds,broken clouds,04d,
3353,1720688400,21.37,21.76,1018,84,20.52,21.61,4.63,190,,75,803,Clouds,broken clouds,04d,
3354,1720692000,21.6,22.01,1018,84,20.31,22.66,4.63,200,,75,803,Clouds,broken clouds,04d,
3355,1720695600,21.14,21.66,1018,90,19.88,22.66,2.06,290,,75,803,Clouds,broken clouds,04d,
3356,1720699200,21.48,22.03,1018,90,20.31,22.67,4.02,261,,75,803,Clouds,broken clouds,04d,
3357,1720702800,22.05,22.58,1019,87,21.4,22.72,4.12,310,,75,803,Clouds,broken clouds,04d,
3358,1720706400,21.56,22.04,1019,87,20.99,22.74,5.14,310,,75,803,Clouds,broken clouds,04d,
3359,1720710000,21.08,21.52,1020,87,20.31,22.5,6.69,310,,75,803,Clouds,broken clouds,04d,
3360,1720713600,20.64,21.11,1020,90,19.32,21.4,5.66,310,,75,803,Clouds,broken clouds,04d,
3361,1720717200,19.53,19.94,1020,92,18.64,20.2,5.14,310,,100,804,Clouds,overcast clouds,04d,
3362,1720720800,18.94,19.32,1020,93,18.21,19.4,4.63,300,,100,300,Drizzle,light intensity drizzle,09d,
3363,1720724400,17.83,18.12,1021,94,17.16,18.53,5.81,347,,100,804,Clouds,overcast clouds,04d,
3364,1720728000,17.61,17.88,1021,94,16.92,18.4,5.81,326,,100,804,Clouds,overcast clouds,04d,
3365,1720731600,17.41,17.71,1022,96,16.92,18.3,5.81,13,,100,301,Drizzle,drizzle,09n,
3366,1720735200,17.04,17.31,1023,96,16.61,17.42,3.58,338,,75,803,Clouds,broken clouds,04n,
3367,1720738800,16.99,17.25,1023,96,16.36,17.42,3.58,350,,75,803,Clouds,broken clouds,04n,
3368,1720742400,16.81,17.03,1022,95,16.36,17.74,3.13,9,,100,804,Clouds,overcast clouds,04n,
3369,1720746000,16.53,16.72,1022,95,16.36,16.87,4.02,21,,100,804,Clouds,overcast clouds,04n,
3370,1720749600,16.35,16.47,1022,93,15.81,17.18,4.47,13,,75,803,Clouds,broken clouds,04n,
3371,1720753200,16.46,16.49,1022,89,15.87,16.87,4.02,43,,100,804,Clouds,overcast clouds,04n,
3372,1720756800,16.17,16.14,1022,88,15.81,16.61,4.02,11,,75,803,Clouds,broken clouds,04n,
3373,1720760400,15.45,15.35,1022,88,14.72,16.07,3.58,31,,40,802,Clouds,scattered clouds,03n,
3374,1720764000,15.33,15.27,1022,90,14.69,16.05,2.68,61,,20,801,Clouds,few clouds,02d,
3375,1720767600,16.28,16.18,1022,85,15.87,16.61,2.68,11,,20,801,Clouds,few clouds,02d,
3376,1720771200,17.38,17.29,1023,81,16.42,18.06,2.24,19,,20,801,Clouds,few clouds,02d,
3377,1720774800,17.99,17.83,1022,76,16.98,19.09,4.12,40,,40,802,Clouds,scattered clouds,03d,
3378,1720778400,17.86,17.71,1022,77,17.1,18.58,7.6,333,,40,802,Clouds,scattered clouds,03d,
3379,1720782000,18.28,18.07,1022,73,17.16,19.72,9.39,325,,40,802,Clouds,scattered clouds,03d,
3380,1720785600,19.08,18.98,1022,74,17.72,20.28,10.28,350,,40,802,Clouds,scattered clouds,03d,
3381,1720789200,19.01,18.9,1022,74,17.72,20.25,10.73,335,,20,801,Clouds,few clouds,02d,
3382,1720792800,18.99,18.77,1021,70,17.72,20.2,11.62,329,,20,801,Clouds,few clouds,02d,
3383,1720796400,19.19,19.02,1021,71,17.72,20.81,9.39,342,,20,801,Clouds,few clouds,02d,
3384,1720800000,19.32,19.11,1020,69,18.22,20.81,8.94,341,,20,801,Clouds,few clouds,02d,
3385,1720803600,18.99,18.77,1020,70,17.67,20.28,7.6,337,,20,801,Clouds,few clouds,02d,
3386,1720807200,18.19,18.02,1019,75,17.11,18.61,6.26,342,,20,801,Clouds,few clouds,02d,
3387,1720810800,17.83,17.63,1019,75,17.1,18.85,4.92,46,,0,800,Clear,clear sky,01d,
3388,1720814400,17.15,16.93,1019,77,16.55,17.74,3.6,10,,0,800,Clear,clear sky,01d,
3389,1720818000,16.43,16.22,1019,80,15.84,16.87,3.58,31,,0,800,Clear,clear sky,01n,
3390,1720821600,16.19,15.98,1019,81,15.81,16.63,3.58,29,,0,800,Clear,clear sky,01n,
3391,1720825200,16.0,15.77,1018,81,15.25,16.61,3.09,10,,0,800,Clear,clear sky,01n,
3392,1720828800,15.42,15.16,1018,82,14.69,16.05,2.68,36,,0,800,Clear,clear sky,01n,
3393,1720832400,15.45,15.17,1017,81,14.72,16.05,2.68,312,,0,800,Clear,clear sky,01n,
3394,1720836000,14.89,14.65,1016,85,13.58,16.05,2.68,22,,0,800,Clear,clear sky,01n,
3395,1720839600,14.69,14.41,1015,84,13.22,15.5,1.79,21,,0,800,Clear,clear sky,01n,
3396,1720843200,14.31,14.07,1015,87,11.92,15.5,3.58,338,,0,800,Clear,clear sky,01n,
3397,1720846800,13.53,13.26,1015,89,11.56,14.88,1.03,0,,20,801,Clouds,few clouds,02n,
3398,1720850400,12.29,12.03,1015,94,10.81,15.44,1.54,170,,20,801,Clouds,few clouds,02d,
3399,1720854000,14.52,14.38,1015,90,12.4,16.63,1.54,170,,20,801,Clouds,few clouds,02d,
3400,1720857600,16.68,16.52,1014,81,15.4,17.74,1.34,347,,0,800,Clear,clear sky,01d,
3401,1720861200,17.7,17.59,1014,79,16.98,18.53,1.79,38,,20,801,Clouds,few clouds,02d,
3402,1720864800,18.24,18.18,1013,79,18.03,18.53,2.68,338,,20,801,Clouds,few clouds,02d,
3403,1720868400,19.64,19.57,1013,73,18.21,20.28,2.24,9,,0,800,Clear,clear sky,01d,
3404,1720872000,21.79,21.7,1012,64,21.0,23.06,1.54,0,,0,800,Clear,clear sky,01d,
3405,1720875600,23.07,23.08,1012,63,21.0,24.17,2.57,20,,0,800,Clear,clear sky,01d,
3406,1720879200,23.17,23.19,1011,63,20.99,24.32,2.57,20,,0,800,Clear,clear sky,01d,
3407,1720882800,21.99,22.07,1011,70,20.5,23.09,6.26,324,,20,801,Clouds,few clouds,02d,
3408,1720886400,22.92,23.02,1010,67,21.55,24.72,4.92,25,,20,801,Clouds,few clouds,02d,
3409,1720890000,22.59,22.68,1010,68,21.61,23.64,2.57,10,,20,801,Clouds,few clouds,02d,
3410,1720893600,22.45,22.55,1010,69,21.61,23.4,2.57,320,,20,801,Clouds,few clouds,02d,
3411,1720897200,21.14,21.27,1010,75,19.94,22.42,1.34,309,,15,801,Clouds,few clouds,02d,
3412,1720900800,19.88,19.93,1010,77,19.75,21.4,2.06,280,,20,801,Clouds,few clouds,02d,
3413,1720904400,19.18,19.11,1011,75,18.77,19.32,0.89,241,2.24,66,803,Clouds,broken clouds,04n,0.1
3414,1720908000,18.81,18.6,1011,71,18.06,19.4,2.57,210,,20,801,Clouds,few clouds,02n,
3415,1720911600,17.88,17.58,1011,71,17.5,18.4,4.12,200,,20,801,Clouds,few clouds,02n,
3416,1720915200,17.58,17.38,1012,76,16.92,18.27,5.66,210,,0,800,Clear,clear sky,01n,
3417,1720918800,16.97,16.79,1012,79,16.39,17.42,6.69,200,,0,500,Rain,light rain,10n,0.39
3418,1720922400,16.81,16.71,1012,83,15.84,17.72,5.14,210,,0,500,Rain,light rain,10n,0.65
3419,1720926000,16.26,16.24,1012,88,15.28,17.18,2.68,159,4.47,100,500,Rain,light rain,10n,0.24
3420,1720929600,16.33,16.32,1012,88,15.44,17.18,3.13,196,4.47,0,800,Clear,clear sky,01n,
3421,1720933200,16.51,16.46,1012,86,15.84,17.18,2.57,170,,0,800,Clear,clear sky,01n,
3422,1720936800,16.42,16.31,1012,84,15.99,16.87,2.24,133,4.02,75,803,Clouds,broken clouds,04d,
3423,1720940400,17.16,17.07,1012,82,16.55,17.72,2.68,126,4.02,75,803,Clouds,broken clouds,04d,
3424,1720944000,17.4,17.31,1012,81,16.55,18.27,4.02,176,5.81,75,803,Clouds,broken clouds,04d,
3425,1720947600,18.26,18.2,1012,79,17.4,19.38,4.92,172,7.15,75,803,Clouds,broken clouds,04d,
3426,1720951200,19.54,19.51,1012,75,19.17,20.52,4.63,200,,75,803,Clouds,broken clouds,04d,
3427,1720954800,20.25,20.24,1013,73,19.72,21.0,5.14,180,,75,803,Clouds,broken clouds,04d,
3428,1720958400,21.02,21.08,1012,73,20.28,22.1,8.23,180,,20,801,Clouds,few clouds,02d,
3429,1720962000,21.83,22.0,1012,74,20.76,22.74,7.72,220,,75,803,Clouds,broken clouds,04d,
3430,1720965600,23.29,23.53,1012,71,22.04,23.64,5.36,194,9.39,40,802,Clouds,scattered clouds,03d,
3431,1720969200,23.9,24.17,1012,70,22.11,24.4,5.66,190,10.8,20,801,Clouds,few clouds,02d,
3432,1720972800,22.71,23.07,1012,78,22.53,23.06,2.24,275,5.81,87,804,Clouds,overcast clouds,04d,
3433,1720976400,23.03,23.29,1012,73,21.98,23.53,3.09,200,,75,803,Clouds,broken clouds,04d,
3434,1720980000,22.67,22.92,1011,74,21.56,23.4,5.36,183,8.49,40,802,Clouds,scattered clouds,03d,
3435,1720983600,22.56,22.8,1011,74,21.56,22.98,4.92,180,8.49,20,801,Clouds,few clouds,02d,
3436,1720987200,21.66,21.92,1010,78,19.89,22.42,5.14,180,,40,802,Clouds,scattered clouds,03d,
3437,1720990800,20.03,20.44,1009,90,19.17,20.52,5.14,180,,75,803,Clouds,broken clouds,04n,
3438,1720994400,19.61,20.08,1009,94,18.77,20.52,3.13,155,5.81,75,803,Clouds,broken clouds,04n,
3439,1720998000,19.37,19.82,1009,94,19.14,20.52,3.6,200,,75,803,Clouds,broken clouds,04n,
3440,1721001600,17.16,17.41,1009,95,16.42,18.58,3.6,310,,75,701,Mist,mist,50n,
3441,1721005200,16.69,16.87,1010,94,15.87,17.74,4.02,267,,75,803,Clouds,broken clouds,04n,
3442,1721008800,16.16,16.26,1011,93,15.31,16.61,3.6,260,,40,802,Clouds,scattered clouds,03n,
3443,1721012400,15.75,15.7,1011,89,15.28,16.61,3.09,220,,0,800,Clear,clear sky,01n,
3444,1721016000,15.11,15.03,1011,90,14.14,15.99,4.12,210,,0,800,Clear,clear sky,01n,
3445,1721019600,15.59,15.5,1012,88,14.72,16.55,5.66,210,,20,801,Clouds,few clouds,02n,
3446,1721023200,16.0,15.98,1012,89,15.28,17.1,4.63,210,,20,801,Clouds,few clouds,02d,
3447,1721026800,16.94,16.94,1012,86,16.39,18.22,4.02,170,6.26,20,801,Clouds,few clouds,02d,
3448,1721030400,18.19,18.28,1013,85,17.4,19.33,5.66,190,,40,802,Clouds,scattered clouds,03d,
3449,1721034000,19.39,19.53,1013,82,18.4,20.44,4.63,200,,75,803,Clouds,broken clouds,04d,
3450,1721037600,20.55,20.59,1013,74,19.32,21.63,5.66,250,10.8,75,803,Clouds,broken clouds,04d,
3451,1721041200,21.32,21.34,1014,70,20.31,22.18,6.17,230,11.32,40,802,Clouds,scattered clouds,03d,
3452,1721044800,21.67,21.67,1014,68,20.44,22.74,6.17,260,11.83,40,802,Clouds,scattered clouds,03d,
3453,1721048400,21.87,21.78,1015,64,20.44,23.03,5.66,260,,40,802,Clouds,scattered clouds,03d,
3454,1721052000,22.02,21.95,1015,64,20.87,23.3,5.66,250,,75,803,Clouds,broken clouds,04d,
3455,1721055600,22.68,22.62,1015,62,21.98,23.85,5.81,235,8.49,75,803,Clouds,broken clouds,04d,
3456,1721059200,22.47,22.37,1015,61,21.42,23.58,5.14,250,,75,803,Clouds,broken clouds,04d,
3457,1721062800,21.62,21.46,1016,62,20.87,22.74,5.36,291,,75,803,Clouds,broken clouds,04d,
3458,1721066400,21.33,21.22,1016,65,19.89,21.92,7.2,210,,40,802,Clouds,scattered clouds,03d,
3459,1721070000,20.14,20.04,1017,70,19.2,20.76,6.17,210,,75,803,Clouds,broken clouds,04d,
3460,1721073600,19.1,19.08,1018,77,18.15,19.64,4.12,220,,75,803,Clouds,broken clouds,04d,
3461,1721077200,18.39,18.32,1019,78,17.66,19.09,3.6,220,,75,803,Clouds,broken clouds,04n,
3462,1721080800,18.02,18.04,1019,83,17.1,18.83,3.09,230,,75,803,Clouds,broken clouds,04n,
3463,1721084400,17.94,17.96,1020,83,16.92,18.83,2.57,220,,75,803,Clouds,broken clouds,04n,
3464,1721088000,17.27,17.25,1020,84,16.39,18.27,1.79,271,,0,800,Clear,clear sky,01n,
3465,1721091600,17.08,17.14,1020,88,16.0,17.98,2.06,250,,0,800,Clear,clear sky,01n,
3466,1721095200,16.88,16.87,1019,86,15.81,17.72,1.79,268,,100,804,Clouds,overcast clouds,04n,
3467,1721098800,16.44,16.41,1019,87,15.81,17.42,1.54,200,,100,804,Clouds,overcast clouds,04n,
3468,1721102400,16.32,16.31,1020,88,15.81,16.87,2.06,160,,75,803,Clouds,broken clouds,04n,
3469,1721106000,16.22,16.25,1019,90,15.28,17.18,2.06,190,,75,803,Clouds,broken clouds,04n,
3470,1721109600,15.94,15.99,1020,92,15.28,17.18,2.06,170,,40,802,Clouds,scattered clouds,03d,
3471,1721113200,16.87,17.01,1020,92,15.99,17.74,0.45,168,1.34,100,804,Clouds,overcast clouds,04d,
3472,1721116800,18.27,18.4,1021,86,16.98,19.17,1.79,347,,40,802,Clouds,scattered clouds,03d,
3473,1721120400,19.8,19.87,1021,78,18.09,20.93,0.51,0,,75,803,Clouds,broken clouds,04d,
3474,1721124000,18.96,19.1,1021,84,18.09,20.28,3.58,324,,75,803,Clouds,broken clouds,04d,
3475,1721127600,19.65,19.68,1021,77,18.77,20.28,2.57,10,,75,803,Clouds,broken clouds,04d,
3476,1721131200,20.73,20.84,1021,76,18.77,21.92,3.6,10,,40,802,Clouds,scattered clouds,03d,
3477,1721134800,20.78,20.82,1021,73,20.31,22.47,4.12,360,,20,801,Clouds,few clouds,02d,
3478,1721138400,20.65,20.7,1021,74,20.2,22.04,3.6,10,,20,801,Clouds,few clouds,02d,
3479,1721142000,20.74,20.83,1020,75,19.32,21.39,4.63,20,,20,801,Clouds,few clouds,02d,
3480,1721145600,20.46,20.52,1020,75,18.77,20.84,3.6,360,,20,801,Clouds,few clouds,02d,
3481,1721149200,20.02,20.06,1020,76,19.32,20.31,3.6,360,,20,801,Clouds,few clouds,02d,
3482,1721152800,18.93,18.99,1020,81,17.72,19.64,7.15,333,,20,801,Clouds,few clouds,02d,
3483,1721156400,18.65,18.74,1020,83,18.21,19.17,5.36,336,,75,803,Clouds,broken clouds,04d,
3484,1721160000,18.35,18.46,1020,85,17.67,18.64,2.68,11,,75,803,Clouds,broken clouds,04d,
3485,1721163600,18.33,18.36,1020,82,17.11,18.83,1.79,344,,75,803,Clouds,broken clouds,04n,
3486,1721167200,17.76,17.81,1020,85,16.92,18.4,1.79,26,,20,801,Clouds,few clouds,02n,
3487,1721170800,17.06,17.12,1020,88,15.84,17.72,1.79,41,,0,800,Clear,clear sky,01n,
3488,1721174400,15.97,16.0,1019,91,14.72,16.63,1.03,0,,0,800,Clear,clear sky,01n,
3489,1721178000,15.72,15.72,1019,91,14.17,16.63,0.89,47,,0,800,Clear,clear sky,01n,
3490,1721181600,14.85,14.87,1018,95,13.61,16.07,1.54,170,,0,800,Clear,clear sky,01n,
3491,1721185200,14.11,14.06,1018,95,13.06,15.31,1.54,170,,0,800,Clear,clear sky,01n,
3492,1721188800,14.04,13.95,1018,94,13.03,15.5,1.34,117,,0,800,Clear,clear sky,01n,
3493,1721192400,13.52,13.43,1018,96,12.4,14.94,2.06,180,,40,741,Fog,fog,50n,
3494,1721196000,13.04,12.93,1017,97,12.11,14.2,0.89,168,1.34,61,741,Fog,fog,50d,
3495,1721199600,15.46,15.49,1017,93,13.53,17.59,1.34,137,,32,802,Clouds,scattered clouds,03d,
3496,1721203200,16.75,16.8,1017,89,15.44,18.27,1.34,182,1.79,33,802,Clouds,scattered clouds,03d,
3497,1721206800,19.55,19.65,1017,80,17.66,22.11,1.34,144,,0,800,Clear,clear sky,01d,
3498,1721210400,21.06,21.18,1017,75,20.4,22.5,2.68,38,,0,800,Clear,clear sky,01d,
3499,1721214000,22.96,23.19,1017,72,20.99,24.72,1.79,35,2.68,0,800,Clear,clear sky,01d,
3500,1721217600,23.33,23.55,1016,70,22.42,24.89,1.34,7,1.79,0,800,Clear,clear sky,01d,
3501,1721221200,22.8,23.02,1016,72,21.31,24.72,4.12,10,,0,800,Clear,clear sky,01d,
3502,1721224800,23.33,23.57,1017,71,22.98,23.64,4.12,20,,0,800,Clear,clear sky,01d,
3503,1721228400,22.4,22.5,1017,69,20.5,24.17,5.14,330,,20,801,Clouds,few clouds,02d,
3504,1721232000,22.64,22.76,1017,69,21.87,23.61,4.63,330,,20,801,Clouds,few clouds,02d,
3505,1721235600,22.7,22.83,1017,69,21.87,24.14,4.12,320,,20,801,Clouds,few clouds,02d,
3506,1721239200,20.55,20.7,1017,78,19.38,23.03,3.58,9,,80,803,Clouds,broken clouds,04d,
3507,1721242800,20.21,20.35,1018,79,19.32,20.76,3.09,30,,0,800,Clear,clear sky,01d,
3508,1721246400,19.15,19.29,1018,83,18.77,19.4,2.06,0,,0,800,Clear,clear sky,01d,
3509,1721250000,18.74,18.86,1019,84,17.66,19.4,1.03,0,,0,800,Clear,clear sky,01n,
3510,1721253600,17.77,17.93,1019,89,16.39,18.83,0.51,0,,0,800,Clear,clear sky,01n,
3511,1721257200,17.11,17.17,1019,88,15.28,18.27,0.51,0,,0,800,Clear,clear sky,01n,
3512,1721260800,16.33,16.37,1019,90,15.28,17.1,0.51,0,,0,800,Clear,clear sky,01n,
3513,1721264400,15.6,15.64,1018,93,14.72,16.55,1.54,170,,0,800,Clear,clear sky,01n,
3514,1721268000,15.24,15.27,1018,94,14.17,16.42,1.03,0,,0,800,Clear,clear sky,01n,
3515,1721271600,15.1,15.12,1018,94,13.77,16.42,1.03,0,,33,802,Clouds,scattered clouds,03n,
3516,1721275200,14.43,14.44,1018,96,13.22,15.87,1.54,160,,0,800,Clear,clear sky,01n,
3517,1721278800,13.38,13.28,1019,96,12.67,14.32,2.24,169,2.68,20,801,Clouds,few clouds,02n,
3518,1721282400,13.7,13.63,1019,96,12.5,15.31,2.06,160,,20,741,Fog,fog,50d,
3519,1721286000,15.4,15.45,1019,94,14.4,16.42,2.06,170,,20,801,Clouds,few clouds,02d,
3520,1721289600,17.77,17.9,1019,88,17.47,18.22,1.34,61,,44,802,Clouds,scattered clouds,03d,
3521,1721293200,18.89,19.0,1019,83,18.09,22.11,2.24,348,,20,801,Clouds,few clouds,02d,
3522,1721296800,20.2,20.31,1019,78,18.83,22.67,3.13,339,,20,801,Clouds,few clouds,02d,
3523,1721300400,22.14,22.34,1020,74,20.44,24.33,2.57,30,,0,800,Clear,clear sky,01d,
3524,1721304000,22.15,22.3,1020,72,21.31,25.37,2.57,20,,20,801,Clouds,few clouds,02d,
3525,1721307600,24.67,24.76,1020,60,20.44,25.81,3.09,20,,20,801,Clouds,few clouds,02d,
3526,1721311200,24.05,24.13,1019,62,21.55,24.72,3.09,30,,20,801,Clouds,few clouds,02d,
3527,1721314800,23.42,23.49,1019,64,20.99,24.89,3.6,20,,20,801,Clouds,few clouds,02d,
3528,1721318400,23.46,23.53,1019,64,21.31,24.75,4.12,30,,20,801,Clouds,few clouds,02d,
3529,1721322000,22.95,22.92,1019,62,21.31,24.2,3.09,10,,0,800,Clear,clear sky,01d,
3530,1721325600,22.7,22.67,1020,63,21.55,23.4,3.09,360,,0,800,Clear,clear sky,01d,
3531,1721329200,20.62,20.7,1020,75,19.38,21.4,3.09,20,,0,800,Clear,clear sky,01d,
3532,1721332800,20.14,20.27,1020,79,19.72,20.44,1.79,293,,1,800,Clear,clear sky,01d,
3533,1721336400,19.11,19.3,1021,85,18.61,19.64,1.34,347,,1,800,Clear,clear sky,01n,
3534,1721340000,18.56,18.74,1021,87,17.5,19.4,1.03,0,,0,800,Clear,clear sky,01n,
3535,1721343600,18.33,18.57,1021,90,17.47,18.83,0.51,0,,0,800,Clear,clear sky,01n,
3536,1721347200,17.67,17.84,1020,90,16.0,18.83,1.54,180,,0,800,Clear,clear sky,01n,
3537,1721350800,16.77,16.9,1020,92,15.84,18.09,1.03,0,,0,800,Clear,clear sky,01n,
3538,1721354400,16.2,16.25,1020,91,14.89,17.53,1.54,160,,0,800,Clear,clear sky,01n,
3539,1721358000,15.86,15.9,1019,92,14.33,16.98,1.54,170,,0,800,Clear,clear sky,01n,
3540,1721361600,15.77,15.8,1019,92,14.32,17.72,2.06,170,,0,800,Clear,clear sky,01n,
3541,1721365200,15.2,15.26,1020,95,14.17,16.42,2.06,170,,0,800,Clear,clear sky,01n,
3542,1721368800,16.27,16.3,1020,90,14.88,17.72,1.54,170,,0,800,Clear,clear sky,01d,
3543,1721372400,17.37,17.49,1020,89,15.4,18.83,1.54,140,,0,800,Clear,clear sky,01d,
3544,1721376000,19.12,19.18,1020,80,18.21,19.94,1.79,332,,0,800,Clear,clear sky,01d,
3545,1721379600,21.5,21.56,1020,71,20.31,23.22,0.89,27,1.79,0,800,Clear,clear sky,01d,
3546,1721383200,22.84,22.98,1020,69,20.99,24.33,2.57,30,,0,800,Clear,clear sky,01d,
3547,1721386800,22.03,22.19,1020,73,20.5,25.93,3.09,20,,0,800,Clear,clear sky,01d,
3548,1721390400,25.08,25.39,1020,67,24.4,26.48,3.09,20,,20,801,Clouds,few clouds,02d,
3549,1721394000,24.36,24.65,1020,69,22.98,27.04,3.09,10,,20,801,Clouds,few clouds,02d,
3550,1721397600,24.12,24.44,1019,71,22.98,25.84,4.12,20,,20,801,Clouds,few clouds,02d,
3551,1721401200,23.82,24.09,1019,70,23.09,25.28,4.12,20,,20,801,Clouds,few clouds,02d,
3552,1721404800,23.5,23.86,1018,75,22.98,25.25,3.09,340,,20,801,Clouds,few clouds,02d,
3553,1721408400,22.62,22.97,1018,78,20.76,24.69,3.09,20,,20,801,Clouds,few clouds,02d,
3554,1721412000,21.6,22.01,1018,84,19.38,23.22,2.57,40,,40,802,Clouds,scattered clouds,03d,
3555,1721415600,19.72,20.12,1018,91,19.17,20.44,3.6,30,,20,801,Clouds,few clouds,02d,
3556,1721419200,19.51,19.89,1018,91,18.77,20.4,1.54,360,,75,803,Clouds,broken clouds,04d,
3557,1721422800,19.3,19.74,1019,94,18.77,19.89,1.03,40,,40,802,Clouds,scattered clouds,03n,
3558,1721426400,19.29,19.76,1018,95,18.77,19.89,0.89,9,,75,803,Clouds,broken clouds,04n,
3559,1721430000,19.07,19.51,1018,95,18.64,19.64,1.03,0,,75,803,Clouds,broken clouds,04n,
3560,1721433600,19.15,19.6,1017,95,18.61,19.64,0.89,178,,100,804,Clouds,overcast clouds,04n,
3561,1721437200,18.87,19.32,1016,96,18.61,19.4,1.54,150,,100,701,Mist,mist,50n,
3562,1721440800,19.13,19.61,1016,96,18.61,19.4,1.54,150,,100,701,Mist,mist,50n,
3563,1721444400,19.11,19.53,1015,94,18.58,19.64,2.06,150,,75,701,Mist,mist,50n,
3564,1721448000,19.41,19.76,1014,90,18.64,20.52,3.6,190,,75,803,Clouds,broken clouds,04n,
3565,1721451600,19.62,19.96,1014,89,19.17,20.52,3.13,171,4.02,75,803,Clouds,broken clouds,04n,
3566,1721455200,19.83,20.19,1014,89,19.17,20.52,3.6,190,,75,803,Clouds,broken clouds,04d,
3567,1721458800,19.9,20.27,1014,89,19.32,20.52,2.57,190,,75,803,Clouds,broken clouds,04d,
3568,1721462400,19.78,20.27,1014,94,19.32,20.44,2.06,240,,75,701,Mist,mist,50d,
3569,1721466000,20.27,20.75,1014,92,19.75,20.76,2.57,220,,75,741,Fog,fog,50d,
3570,1721469600,21.3,21.78,1014,88,20.87,22.18,3.09,220,,75,803,Clouds,broken clouds,04d,
3571,1721473200,21.92,22.36,1014,84,21.42,23.4,2.57,0,,75,803,Clouds,broken clouds,04d,
3572,1721476800,21.36,21.82,1014,87,19.88,22.4,3.6,260,,75,803,Clouds,broken clouds,04d,
3573,1721480400,22.82,23.27,1014,81,19.88,23.4,4.12,250,,75,803,Clouds,broken clouds,04d,
3574,1721484000,20.77,21.17,1015,87,20.5,21.39,3.58,296,,100,804,Clouds,overcast clouds,04d,
3575,1721487600,18.97,19.38,1015,94,18.09,19.4,6.17,310,,100,741,Fog,fog,50d,
3576,1721491200,19.1,19.49,1015,93,18.09,20.28,5.66,300,,75,300,Drizzle,light intensity drizzle,09d,
3577,1721494800,18.16,18.43,1016,92,17.53,18.58,6.17,320,,100,300,Drizzle,light intensity drizzle,09d,
3578,1721498400,17.48,17.69,1016,92,16.95,18.4,5.81,336,,75,300,Drizzle,light intensity drizzle,09d,
3579,1721502000,17.37,17.51,1017,90,16.56,18.3,5.36,327,,100,300,Drizzle,light intensity drizzle,09d,
3580,1721505600,17.39,17.35,1018,83,16.56,17.98,5.81,279,,100,804,Clouds,overcast clouds,04d,
3581,1721509200,17.31,17.19,1018,80,16.0,17.98,6.71,331,,75,803,Clouds,broken clouds,04n,
3582,1721512800,16.82,16.67,1019,81,15.81,17.72,9.39,331,,75,803,Clouds,broken clouds,04n,
3583,1721516400,16.76,16.53,1019,78,15.25,17.72,6.71,336,,75,803,Clouds,broken clouds,04n,
3584,1721520000,16.67,16.48,1020,80,15.25,17.72,6.26,336,,100,804,Clouds,overcast clouds,04n,
3585,1721523600,16.2,15.99,1019,81,14.88,16.98,2.06,40,,75,803,Clouds,broken clouds,04n,
3586,1721527200,16.57,16.45,1019,83,14.69,17.16,2.68,38,,100,804,Clouds,overcast clouds,04n,
3587,1721530800,16.04,15.97,1019,87,14.69,17.16,3.13,327,,100,804,Clouds,overcast clouds,04n,
3588,1721534400,15.46,15.39,1019,89,14.69,16.63,2.06,180,,75,803,Clouds,broken clouds,04n,
3589,1721538000,15.69,15.61,1020,88,14.69,16.61,1.03,0,,75,803,Clouds,broken clouds,04n,
3590,1721541600,15.69,15.59,1020,87,14.69,16.61,0.89,130,,75,803,Clouds,broken clouds,04d,
3591,1721545200,16.24,16.19,1020,87,15.25,17.16,1.34,102,,75,803,Clouds,broken clouds,04d,
3592,1721548800,16.75,16.67,1021,84,15.81,17.18,1.03,0,,75,803,Clouds,broken clouds,04d,
3593,1721552400,17.94,17.83,1021,78,16.92,18.85,1.34,148,,75,803,Clouds,broken clouds,04d,
3594,1721556000,18.86,18.71,1021,73,17.66,19.72,2.68,339,,75,803,Clouds,broken clouds,04d,
3595,1721559600,19.01,18.87,1021,73,18.21,19.72,6.26,330,,75,803,Clouds,broken clouds,04d,
3596,1721563200,19.24,19.13,1021,73,18.27,20.28,6.26,334,,75,803,Clouds,broken clouds,04d,
3597,1721566800,19.26,19.15,1021,73,18.27,20.81,7.6,332,,75,803,Clouds,broken clouds,04d,
3598,1721570400,20.42,20.29,1021,68,19.32,21.95,4.12,350,,75,803,Clouds,broken clouds,04d,
3599,1721574000,20.51,20.39,1021,68,19.32,21.39,4.12,360,,40,802,Clouds,scattered clouds,03d,
3600,1721577600,20.34,20.26,1021,70,19.32,21.39,5.14,350,,20,801,Clouds,few clouds,02d,
3601,1721581200,20.18,20.06,1021,69,18.77,20.84,5.14,350,,20,801,Clouds,few clouds,02d,
